39.96578,116.36351
39.98058,116.36592
39.98611,116.36539
39.96699,116.34835
39.97511,116.34598
39.97549,116.3632
39.97528,116.36618
39.98043,116.35892
39.98578,116.36257
39.97509,116.34311
39.98764,116.36417
39.97745,116.3594
39.97514,116.34666
39.99189,116.34377
39.97065,116.36692
39.9628,116.36269
39.98607,116.36109
39.9682,116.34833
39.96672,116.36906
39.97812,116.35758
39.97518,116.35467
39.9898,116.36311
39.98593,116.34759
39.98536,116.34519
39.96631,116.34512
39.98082,116.36966
39.97852,116.36944
39.99049,116.36303
39.98648,116.3717
39.96564,116.34892
39.98015,116.34732
39.97513,116.34259
39.98866,116.34737
39.98676,116.34696
39.99226,116.35858
39.9725,116.34676
39.99074,116.37052
39.97914,116.34755
39.98691,116.37039
39.98585,116.34926
39.9718,116.3483
39.98593,116.35992
39.98966,116.37096
39.99199,116.34597
39.99185,116.34326
39.97152,116.35942
39.96438,116.36277
39.98603,116.36402
39.9867,116.36315
39.96308,116.36425
39.97031,116.35814
39.96341,116.35419
39.96908,116.35937
39.98032,116.35519
39.98025,116.34767
39.9821,116.34768
39.9867,116.35918
39.98091,116.35411
39.9855,116.35222
39.98034,116.3713
39.97395,116.34803
39.98581,116.3487
39.99222,116.36814
39.96633,116.36178
39.99195,116.34573
39.98603,116.36188
39.98138,116.36337
39.97502,116.34813
39.9754,116.3712
39.97543,116.36895
39.98536,116.34222
39.98442,116.34704
39.98337,116.34735
39.97515,116.35903
39.98084,116.37005
39.98605,116.35839
39.96988,116.35704
39.99186,116.34431
39.97518,116.34631
39.96689,116.3638
39.96578,116.34931
39.96669,116.36839
39.98597,116.36091
39.96298,116.36432
39.97523,116.37172
39.98651,116.37121
39.98519,116.3441
39.97488,116.36381
39.96842,116.36958
39.96365,116.34977
39.96686,116.3485
39.98024,116.36346
39.99208,116.34738
39.98337,116.34717
39.97353,116.34815
39.97519,116.3717
39.98528,116.34838
39.98525,116.3465
39.98048,116.36351
39.97547,116.36345
39.97599,116.3477
39.99064,116.35896
39.99183,116.34234
39.98601,116.34732
39.98613,116.3594
39.98308,116.3474
39.99206,116.35152
39.9666,116.35547
39.97276,116.3705
39.98338,116.34755
39.97998,116.35935
39.98083,116.37148
39.99175,116.3447
39.99068,116.36304
39.98618,116.36757
39.96631,116.35007
39.97316,116.34685
39.9737,116.36778
39.96517,116.36411
39.98266,116.36349
39.99088,116.36314
39.96578,116.35359
39.98233,116.36342
39.99061,116.36291
39.98037,116.356
39.9854,116.34424
39.96665,116.3663
39.97744,116.34682
39.96361,116.35487
39.98342,116.34757
39.96572,116.36402
39.97536,116.36596
39.98518,116.34339
39.98857,116.35915
39.98542,116.35064
39.97528,116.35001
39.9861,116.35908
39.96626,116.34845
39.96763,116.36375
39.98125,116.37071
39.97606,116.35553
39.98519,116.34351
39.98585,116.34912
39.99214,116.35114
39.985,116.34745
39.98237,116.36335
39.98395,116.34557
39.96714,116.37154
39.97907,116.34803
39.98629,116.37023
39.97697,116.34798
39.98629,116.3636
39.9661,116.3431
39.97348,116.34814
39.97533,116.36286
39.9877,116.34746
39.9827,116.34722
39.96377,116.3538
39.97345,116.34826
39.97532,116.36006
39.98411,116.34726
39.9856,116.35072
39.98239,116.36299
39.97541,116.36427
39.98637,116.35908
39.96631,116.36379
39.96776,116.35951
39.98017,116.35109
39.98745,116.36307
39.9853,116.34352
39.98021,116.35342
39.96339,116.34877
39.97725,116.36358
39.97318,116.35943
39.9758,116.36357
39.97466,116.34816
39.97554,116.35944
39.97043,116.36458
39.9864,116.36752
39.98665,116.37075
39.98623,116.36671
39.98581,116.34764
39.98544,116.34843
39.9885,116.36347
39.98482,116.36426
39.97163,116.34456
39.99183,116.34527
39.98625,116.3704
39.96675,116.37072
39.97801,116.3478
39.97542,116.37121
39.96756,116.3484
39.98021,116.36349
39.96255,116.34496
39.99184,116.34949
39.96651,116.35744
39.96623,116.35067
39.97635,116.34814
39.98971,116.36299
39.96708,116.36351
39.96711,116.36374
39.99127,116.37028
39.96677,116.37165
39.97309,116.3482
39.97971,116.34774
39.98831,116.36784
39.98636,116.36862
39.96661,116.36085
39.98337,116.34905
39.96669,116.36738
39.9802,116.35176
39.97539,116.36435
39.97537,116.35951
39.98491,116.36316
39.99171,116.34242
39.99221,116.36773
39.96653,116.35226
39.97344,116.34829
39.97073,116.35927
39.99127,116.36354
39.98068,116.36347
39.97886,116.34783
39.98506,116.34741
39.98889,116.363
39.96631,116.34557
39.99067,116.37076
39.96811,116.34839
39.98641,116.3669
39.98035,116.35684
39.98326,116.34717
39.96666,116.36106
39.97548,116.3476
39.97505,116.34655
39.96394,116.36418
39.99228,116.36765
39.97928,116.35452
39.98578,116.34835
39.9662,116.35841
39.9899,116.34694
39.96612,116.35913
39.98554,116.35103
39.98057,116.35822
39.96687,116.36859
39.97437,116.34815
39.96674,116.36888
39.98736,116.36182
39.99231,116.36003
39.98547,116.34927
39.99197,116.34715
39.98336,116.36316
39.98634,116.36753
39.96673,116.36757
39.96697,116.37096
39.99229,116.36776
39.97309,116.34825
39.98038,116.35568
39.97095,116.34827
39.9783,116.36356
39.96669,116.36205
39.99192,116.34965
39.98642,116.36846
39.98043,116.36011
39.96514,116.36384
39.9843,116.35912
39.97982,116.36782
39.97572,116.36388
39.97532,116.34868
39.98626,116.36818
39.98626,116.36351
39.98366,116.36324
39.98438,116.36326
39.97712,116.3636
39.96643,116.35676
39.99186,116.34392
39.98074,116.36769
39.96814,116.34849
39.98515,116.34764
39.97671,116.34754
39.98533,116.3445
39.98071,116.37168
39.98352,116.36325
39.9856,116.35595
39.98521,116.34605
39.96651,116.37118
39.9701,116.34816
39.96513,116.36406
39.96561,116.34878
39.98047,116.35801
39.9776,116.36356
39.98043,116.3577
39.98822,116.35887
39.98035,116.35342
39.96558,116.36411
