39.97359,116.36377
39.98592,116.35901
39.97519,116.35267
39.97563,116.35954
39.97845,116.36356
39.98594,116.36318
39.97518,116.34983
39.9919,116.34424
39.97065,116.36692
39.9628,116.36269
39.98589,116.35389
39.97812,116.35758
39.97521,116.35929
39.98976,116.36298
39.98388,116.34711
39.98561,116.35127
39.96631,116.34512
39.98881,116.36306
39.98644,116.36861
39.96564,116.34892
39.98015,116.34732
39.98402,116.34754
39.99217,116.36285
39.96688,116.34654
39.98867,116.37095
39.98643,116.36821
39.98585,116.34926
39.98569,116.35162
39.98816,116.37072
39.97031,116.35814
39.96341,116.35419
39.96871,116.35943
39.98032,116.35461
39.98429,116.34751
39.9821,116.34768
39.97395,116.34803
39.98581,116.3487
39.99222,116.36814
39.98138,116.36337
39.97537,116.36807
39.97543,116.36895
39.98536,116.34222
39.98221,116.3473
39.97522,116.36119
39.96988,116.35704
39.99189,116.34577
39.96649,116.35604
39.96637,116.35894
39.96669,116.36839
39.98651,116.37121
39.98519,116.3441
39.97488,116.36381
39.96985,116.36948
39.97032,116.34837
39.97408,116.34813
39.97536,116.35943
39.97807,116.34797
39.99064,116.35896
39.99177,116.34303
39.98308,116.3474
39.99223,116.35642
39.96767,116.34845
39.98584,116.34745
39.98083,116.37148
39.99203,116.3481
39.98893,116.36305
39.96627,116.35574
39.97315,116.36775
39.98061,116.36298
39.98926,116.363
39.96578,116.35359
39.9806,116.36263
39.98868,116.36304
39.98037,116.35587
39.9854,116.34424
39.96646,116.35763
39.97744,116.34768
39.96361,116.35487
39.98652,116.3475
39.97532,116.36569
39.98518,116.34465
39.98817,116.35906
39.9753,116.34901
39.98581,116.35273
39.96626,116.34845
39.97606,116.35553
39.98519,116.34351
39.99207,116.34864
39.98058,116.36258
39.96714,116.37154
39.98617,116.36695
39.97776,116.34798
39.9661,116.3431
39.97436,116.3481
39.9753,116.35801
39.98779,116.34744
39.96368,116.35079
39.97422,116.3481
39.97536,116.36063
39.9853,116.34352
39.96341,116.34881
39.97318,116.35943
39.9758,116.36357
39.97043,116.36458
39.98654,116.36934
39.98609,116.36149
39.98509,116.34729
39.98561,116.35326
39.98482,116.36426
39.97163,116.34456
39.99023,116.34677
39.98625,116.3704
39.96669,116.36832
39.97542,116.36901
39.96801,116.34845
39.96621,116.3606
39.98794,116.36321
39.97408,116.36361
39.96677,116.37165
39.97384,116.34818
39.98331,116.35187
39.96644,116.3599
39.98401,116.36323
39.99183,116.34313
39.99106,116.37034
39.97073,116.35927
39.99127,116.36354
39.97909,116.34782
39.98506,116.34741
39.98642,116.36307
39.9804,116.35809
39.9803,116.34747
39.97023,116.35961
39.97529,116.34811
39.96394,116.36418
39.99228,116.36765
39.96629,116.36348
39.98737,116.34706
39.98057,116.35822
39.96686,116.36429
39.97519,116.34496
39.98736,116.36182
39.99231,116.36003
39.98842,116.34702
39.96673,116.36757
39.96697,116.37096
39.97309,116.34825
39.98036,116.35557
39.9764,116.36361
39.99192,116.34965
39.98043,116.36011
39.9843,116.35912
39.97749,116.36368
39.98615,116.36652
39.98619,116.36121
39.981,116.36337
39.97585,116.36365
39.96814,116.34849
39.98533,116.3445
39.98071,116.37168
39.98568,116.3609
39.98521,116.34605
39.96651,116.37118
39.96529,116.36406
39.98046,116.35779
39.98032,116.35937
39.98822,116.35887
39.98042,116.35451
39.96599,116.36402
39.98655,116.37105
39.98519,116.34232
39.97541,116.36024
39.97894,116.34794
39.96685,116.37038
39.98097,116.36649
39.98022,116.35057
39.9835,116.34714
39.9862,116.36806
39.96681,116.37081
39.96669,116.36647
39.99189,116.3492
39.98535,116.34202
39.98325,116.36322
39.98081,116.37027
39.97995,116.37012
39.98109,116.36347
39.96657,116.35663
39.98035,116.3566
